Year,State,State.Minimum.Wage,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Department.Of.Labor.Uncleaned.Data,Department.Of.Labor.Cleaned.Low.Value,Department.Of.Labor.Cleaned.Low.Value.2020.Dollars,Department.Of.Labor.Cleaned.High.Value,Department.Of.Labor.Cleaned.High.Value.2020.Dollars,Footnote,st_x,Atkin05,Gini,RMeanDev,Theil,st_y,Top10_adj,Top5_adj,Top1_adj,Top05_adj,Top01_adj,Top001_adj,median_income,unempolyment_state,cur_dol_gdp_change,state_population,democratic_percentage
2000,Wyoming,1.6,2.4,5.15,7.74,5.15,7.74,172.2,1.6,1.6,2.4,1.6,2.4,,51,0.354948103427887,0.639612674713135,0.895028293132782,1.31998288631439,51,50.6969680786133,41.6971168518066,29.6030941009521,25.2172966003418,18.4757385253906,10.7814092636108,39629.0,3.0,9.4,494300.0,0.3333333333333333
2002,Alabama,0.0,0.0,5.15,7.4,5.15,7.4,179.9,...,0.0,0.0,0.0,0.0,,1,0.248714134097099,0.560690462589264,0.795300602912903,0.621424853801727,1,41.7096900939941,30.3967800140381,14.1491260528564,10.6898603439331,5.70608425140381,2.26270961761475,37603.0,5.0,4.1,4480089.0,0.25
2002,Alaska,5.65,8.12,5.15,7.4,5.65,8.12,179.9,5.65,5.65,8.12,5.65,8.12,,2,0.246040537953377,0.571666777133942,0.813963830471039,0.54269939661026,2,33.9528274536133,22.2301998138428,10.2246255874634,7.37375736236572,3.53305006027222,1.20042300224304,52774.0,7.0,4.1,642337.0,0.16666666666666666
2002,Arkansas,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15[c],5.15,7.4,5.15,7.4,[c],4,0.242446601390839,0.564712166786194,0.785298585891724,0.610610246658325,4,41.1774139404297,30.2338771820068,14.2356443405151,10.9782800674438,5.96265172958374,2.4239068031311,32387.0,5.0,4.7,2705927.0,0.5
2002,Colorado,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,,6,0.270958662033081,0.571272194385529,0.813342869281769,0.748919308185577,6,40.4201965332031,28.8288421630859,15.0029134750366,11.4712066650391,6.29547691345215,2.59754920005798,48294.0,5.0,1.9,4490406.0,0.16666666666666666
2002,Delaware,6.15,8.84,5.15,7.4,6.15,8.84,179.9,6.15,6.15,8.84,6.15,8.84,,8,0.256471902132034,0.540288031101227,0.778032660484314,0.675468385219574,8,39.2264709472656,27.5333881378174,14.1591663360596,10.8400707244873,5.96697092056274,2.47259092330933,49650.0,4.0,-1.6,806169.0,0.2
2002,Georgia,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15(d),5.15,7.4,5.15,7.4,(d),11,0.268409609794617,0.573430716991425,0.8162801861763,0.7167027592659,11,41.968448638916,30.1219921112061,14.9027671813965,11.1953611373901,5.89747667312622,2.2948145866394,42939.0,5.0,3.0,8508256.0,0.3333333333333333
2002,Idaho,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,,13,0.234604641795158,0.57258403301239,0.793710350990295,0.570279598236084,13,36.8109359741211,26.6418495178223,12.2988481521606,9.26130867004395,4.90577507019043,1.92412352561951,37715.0,5.0,3.5,1340372.0,0.3333333333333333
2002,Illinois,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15[c],5.15,7.4,5.15,7.4,[c],14,0.283616960048676,0.583737671375275,0.831021368503571,0.808606266975403,14,44.3200569152832,32.5116577148438,17.4461994171143,13.546272277832,7.7048168182373,3.34584522247314,42710.0,6.0,2.5,12525556.0,0.3333333333333333
2002,Iowa,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,,16,0.221676260232925,0.531392991542816,0.749436557292938,0.501336932182312,16,35.0473937988281,25.1280632019043,11.2963762283325,8.39183616638184,4.30740785598755,1.61500895023346,41049.0,4.0,4.4,2934234.0,0.2
2002,Kansas,2.65,3.81,5.15,7.4,5.15,7.4,179.9,2.65,2.65,3.81,2.65,3.81,,17,0.245204970240593,0.557558596134186,0.78694224357605,0.604538202285767,17,38.6101455688477,27.6232795715332,13.2508249282837,9.94355773925781,5.2248420715332,2.02574825286865,42619.0,5.0,2.8,2713535.0,0.0
2002,Kentucky,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,,18,0.236798197031021,0.551433086395264,0.777999758720398,0.563596785068512,18,40.5838890075684,29.1579551696777,13.1841716766357,9.78617000579834,5.01349401473999,1.87460672855377,36762.0,5.0,4.2,4089875.0,0.5
2002,Louisiana,0.0,0.0,5.15,7.4,5.15,7.4,179.9,...,0.0,0.0,0.0,0.0,,19,0.253222405910492,0.575815498828888,0.81224000453949,0.633152067661285,19,41.5789680480957,30.368558883667,14.1483840942383,10.6126556396484,5.57100772857666,2.15696334838867,34008.0,6.0,1.2,4497267.0,0.2727272727272727
2002,Maine,5.75,8.27,5.15,7.4,5.75,8.27,179.9,5.75,5.75,8.27,5.75,8.27,,20,0.232709974050522,0.537557542324066,0.758404433727264,0.557066142559052,20,40.4486656188965,29.1399154663086,13.2399635314941,9.83711433410645,5.05095100402832,1.89470493793488,36853.0,4.0,4.4,1295960.0,0.5
2002,Massachusetts,6.75,9.71,5.15,7.4,6.75,9.71,179.9,6.75,6.75,9.71,6.75,9.71,,22,0.297796875238419,0.583731412887573,0.837505698204041,0.894533276557922,22,46.4637565612793,34.4546089172363,18.3691539764404,14.157735824585,7.91540193557739,3.35381293296814,49855.0,5.0,2.0,6417206.0,0.2
2002,Michigan,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15(e),5.15,7.4,5.15,7.4,(e),23,0.246884241700172,0.550518989562988,0.784834384918213,0.59858500957489,23,41.654914855957,28.8833808898926,13.8825340270996,10.3984832763672,5.44063138961792,2.09658241271973,42715.0,6.0,3.9,10015710.0,0.2
2002,Minnesota,4.9,7.05,5.15,7.4,5.15,7.4,179.9,4.90 - 5.15(g),4.9,7.05,5.15,7.4,(g),24,0.256544172763824,0.549884557723999,0.782268047332764,0.678350448608398,24,40.823314666748,29.0777645111084,14.7493457794189,11.1588315963745,5.97566413879395,2.38057422637939,54622.0,4.0,3.9,5018935.0,0.2222222222222222
2002,Mississippi,0.0,0.0,5.15,7.4,5.15,7.4,179.9,...,0.0,0.0,0.0,0.0,,25,0.239143744111061,0.564301431179047,0.783407807350159,0.58285254240036,25,40.6068115234375,29.3336582183838,13.1108627319336,10.1680898666382,5.37376594543457,2.10077357292175,30882.0,6.0,2.8,2858681.0,0.0
2002,Missouri,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,,26,0.251276969909668,0.559340536594391,0.790935039520264,0.643413186073303,26,40.3160438537598,29.2649250030518,14.3338632583618,10.9132404327393,5.93053245544434,2.41271567344666,42776.0,5.0,3.3,5674825.0,0.25
2002,Montana,4.0,5.75,5.15,7.4,5.15,7.4,179.9,4.00 - 5.15(g),4.0,5.75,5.15,7.4,(g),27,0.242452129721642,0.59556257724762,0.81712019443512,0.592082381248474,27,39.8088684082031,29.170223236084,13.7701263427734,10.5151176452637,5.64451932907104,2.25640964508057,34835.0,4.0,4.7,911667.0,0.25
2002,Nebraska,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15[c],5.15,7.4,5.15,7.4,[c],28,0.247879296541214,0.570396900177002,0.797958493232727,0.64338093996048,28,36.3597221374512,26.7775936126709,13.3165407180786,10.2785148620605,5.76610279083252,2.45502233505249,42796.0,3.0,3.4,1728292.0,0.25
2002,Oklahoma,2.0,2.88,5.15,7.4,5.15,7.4,179.9,2.00 - 5.15(g),2.0,2.88,5.15,7.4,(g),37,0.247302755713463,0.570544183254242,0.797973871231079,0.629059135913849,37,37.7870712280273,27.4934825897217,12.9383068084717,9.90763759613037,5.39182376861572,2.19807887077332,36458.0,4.0,2.5,3489080.0,0.3333333333333333
2002,Oregon,6.5,9.35,5.15,7.4,6.5,9.35,179.9,6.5,6.5,9.35,6.5,9.35,,38,0.243272811174393,0.559031784534454,0.786958515644073,0.600058615207672,38,40.2896728515625,28.6739921569824,13.427562713623,9.9652738571167,5.1033992767334,1.90723419189453,41802.0,7.0,3.3,3513424.0,0.2
2002,Tennessee,0.0,0.0,5.15,7.4,5.15,7.4,179.9,...,0.0,0.0,0.0,0.0,,43,0.256706267595291,0.567479372024536,0.799705445766449,0.680109322071075,43,40.5680732727051,29.9313125610352,14.5206146240234,11.0218563079834,5.94741296768188,2.395263671875,37030.0,5.0,5.1,5795918.0,0.1111111111111111
2002,Texas,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,,44,0.283895432949066,0.596433699131012,0.845877289772034,0.801805436611176,44,41.5179214477539,30.2732105255127,15.72438621521,12.1236400604248,6.78377294540405,2.87773585319519,40149.0,6.0,1.9,21690325.0,0.2
2002,Virginia,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15[c],5.15,7.4,5.15,7.4,[c],47,0.260153740644455,0.550977885723114,0.795125663280487,0.671980559825897,47,39.7111587524414,27.6277122497559,13.5148611068726,10.0128793716431,5.10740327835083,1.89788913726807,49631.0,4.0,3.2,7286873.0,0.0
2002,Wyoming,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5.15,5.15,7.4,5.15,7.4,,51,0.304585337638855,0.620488405227661,0.857979834079742,0.995380103588104,51,44.4760894775391,35.5363998413086,22.0469665527344,18.7637481689453,13.2067260742188,7.77899551391602,39763.0,4.0,2.5,500017.0,0.5
2004,Alabama,0.0,0.0,5.15,7.05,5.15,7.05,188.9,...,0.0,0.0,0.0,0.0,,1,0.263672590255737,0.606339871883392,0.811863124370575,0.697928965091705,1,42.4025840759277,31.4025993347168,16.122709274292,12.5678853988647,7.1783766746521,3.05982160568237,36629.0,5.0,9.6,4530729.0,0.3333333333333333
2004,Alaska,7.15,9.79,5.15,7.05,7.15,9.79,188.9,7.15,7.15,9.79,7.15,9.79,,2,0.247356534004211,0.590420961380005,0.82464075088501,0.579691052436829,2,34.8710289001465,23.9519367218018,11.8189878463745,8.81495189666748,4.54400587081909,1.67255020141602,55063.0,7.0,10.1,659286.0,0.125
2004,Arizona,0.0,0.0,5.15,7.05,5.15,7.05,188.9,...,0.0,0.0,0.0,0.0,,3,0.288286328315735,0.577191650867462,0.820435643196106,0.826982438564301,3,47.3455543518066,35.3726043701172,19.4150886535645,15.3576440811157,9.07524871826172,4.06124639511108,43846.0,5.0,6.5,5652404.0,0.3333333333333333
2004,Arkansas,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15[c],5.15,7.05,5.15,7.05,[c],4,0.250700056552887,0.619655907154083,0.791096568107605,0.639796793460846,4,42.2732963562012,31.6699085235596,15.5980443954468,12.0923309326172,6.81927013397217,2.85421919822693,34984.0,5.0,8.0,2749686.0,0.25
2004,California,6.75,9.24,5.15,7.05,6.75,9.24,188.9,6.75,6.75,9.24,6.75,9.24,,5,0.32800880074501,0.608567416667938,0.891285955905914,1.03273522853851,5,48.6751556396484,37.5235137939453,21.681770324707,17.4119701385498,10.656928062439,5.01477003097534,49222.0,6.0,6.7,35574576.0,0.16666666666666666
2004,Colorado,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,,6,0.293812334537506,0.571258068084717,0.831451833248138,0.849613010883331,6,43.95361328125,32.5694618225098,18.1174926757813,14.2987089157104,8.40504837036133,3.73305130004883,50886.0,5.0,3.9,4575013.0,0.14285714285714285
2004,Connecticut,7.1,9.72,5.15,7.05,7.1,9.72,188.9,7.1,7.1,9.72,7.1,9.72,,7,0.372770696878433,0.607479095458984,0.924536347389221,1.29052495956421,7,54.7533073425293,46.7350997924805,28.5586051940918,23.6945762634277,15.6425933837891,8.20280075073242,55100.0,5.0,9.4,3496094.0,0.25
2004,Florida,0.0,0.0,5.15,7.05,5.15,7.05,188.9,...,0.0,0.0,0.0,0.0,,10,0.336617827415466,0.646859884262085,0.909532427787781,1.11352276802063,10,54.1092567443848,43.2890396118164,26.5543670654297,21.9839363098145,14.4403257369995,7.51795530319214,40535.0,4.0,9.0,17415318.0,0.14285714285714285
2004,Georgia,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15(d),5.15,7.05,5.15,7.05,(d),11,0.285410553216934,0.598686695098877,0.840370953083038,0.799115180969238,11,44.0821151733398,32.3968505859375,17.038854598999,13.1479940414429,7.33491849899292,3.02295660972595,40984.0,4.0,6.9,8769252.0,0.2
2004,Hawaii,6.25,8.56,5.15,7.05,6.25,8.56,188.9,6.25,6.25,8.56,6.25,8.56,,12,0.261986970901489,0.566461622714996,0.795161247253418,0.678414165973663,12,38.7405090332031,27.7366619110107,14.2211971282959,10.868748664856,5.92952156066895,2.36692690849304,56242.0,3.0,9.9,1273569.0,0.25
2004,Idaho,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,,13,0.25815361738205,0.61133199930191,0.813795387744904,0.682329654693604,13,38.9901962280273,29.1574954986572,15.1670951843262,11.9226808547974,6.94395208358765,3.04363608360291,44358.0,4.0,8.5,1391802.0,0.0
2004,Illinois,5.5,7.53,5.15,7.05,5.5,7.53,188.9,5.50[c],5.5,7.53,5.5,7.53,[c],14,0.30442801117897,0.588453531265259,0.850366473197937,0.912899076938629,14,46.7777404785156,35.2689437866211,20.089298248291,16.0214233398438,9.64895915985107,4.43688249588013,46077.0,6.0,5.8,12589773.0,0.2
2004,Indiana,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15(e),5.15,7.05,5.15,7.05,(e),15,0.247845351696014,0.562558054924011,0.778570890426636,0.613460898399353,15,39.1451568603516,28.1219863891602,14.3156385421753,11.066219329834,6.19899892807007,2.56988716125488,42329.0,5.0,6.0,6233007.0,0.3333333333333333
2004,Iowa,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,,16,0.236332818865776,0.548501551151276,0.754919290542603,0.55320817232132,16,35.0334129333496,25.2744464874268,12.3070240020752,9.35975742340088,5.04841041564941,1.98261296749115,43391.0,4.0,11.2,2953635.0,0.16666666666666666
2004,Kansas,2.65,3.63,5.15,7.05,5.15,7.05,188.9,2.65,2.65,3.63,2.65,3.63,,17,0.260877370834351,0.57868218421936,0.803342998027802,0.678155064582825,17,39.0147933959961,28.2828807830811,14.5111465454102,11.1363039016724,6.13410615921021,2.48246145248413,41066.0,5.0,3.6,2734373.0,0.25
2004,Kentucky,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,,18,0.245904237031937,0.591183364391327,0.786330699920654,0.603592455387115,18,41.3471984863281,30.2659778594971,14.7624111175537,11.2887210845947,6.16668224334717,2.46619558334351,35610.0,5.0,5.5,4146101.0,0.5
2004,Louisiana,0.0,0.0,5.15,7.05,5.15,7.05,188.9,...,0.0,0.0,0.0,0.0,,19,0.256048023700714,0.630615770816803,0.818931639194489,0.654369175434113,19,40.6719169616699,29.7016716003418,14.0945425033569,10.6845798492432,5.71985530853271,2.22229051589966,36429.0,5.0,10.0,4552238.0,0.5714285714285714
2004,Maryland,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,,21,0.290824413299561,0.536027848720551,0.807762622833252,0.817550361156464,21,40.2667007446289,30.4707489013672,16.3027229309082,12.623646736145,7.09931373596191,2.95974469184875,57103.0,4.0,7.8,5546935.0,0.14285714285714285
2004,Missouri,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,,26,0.261562466621399,0.58561110496521,0.802735090255737,0.687107503414154,26,40.5102958679199,29.7538070678711,15.4766235351563,12.0413274765015,6.84731721878052,2.90032267570496,42137.0,5.0,5.0,5747741.0,0.25
2004,Nevada,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,,29,0.3521948158741,0.614899456501007,0.891592085361481,1.22309613227844,29,55.5421714782715,45.8696212768555,30.959228515625,26.7933120727539,19.5089550018311,11.7695436477661,47204.0,4.0,14.5,2346222.0,0.16666666666666666
2004,Ohio,2.8,3.83,5.15,7.05,5.15,7.05,188.9,2.80 - 4.25(g),2.8,3.83,4.25,5.82,(g),36,0.251183599233627,0.557914912700653,0.765926003456116,0.636718571186066,36,40.3557968139648,29.6640167236328,15.2947044372559,11.850772857666,6.67467880249023,2.7886974811554,43055.0,6.0,4.9,11452251.0,0.3333333333333333
2004,Oklahoma,2.0,2.74,5.15,7.05,5.15,7.05,188.9,2.00 - 5.15(g),2.0,2.74,5.15,7.05,(g),37,0.263941138982773,0.61720871925354,0.812433183193207,0.717727661132813,37,40.5119132995605,30.7688255310059,16.3368339538574,13.0804061889648,7.95037031173706,3.70414900779724,39614.0,4.0,7.4,3525233.0,0.3333333333333333
2004,Oregon,7.05,9.65,5.15,7.05,7.05,9.65,188.9,7.05,7.05,9.65,7.05,9.65,,38,0.261472135782242,0.578541994094849,0.80541318655014,0.67678314447403,38,42.5448913574219,30.9441184997559,15.6767797470093,11.9790019989014,6.53244638442993,2.60601258277893,40994.0,7.0,7.2,3569463.0,0.16666666666666666
2004,Pennsylvania,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,,39,0.275348544120789,0.58105593919754,0.817375242710114,0.755313813686371,39,42.629695892334,31.2607135772705,16.5855903625488,12.8623580932617,7.25932550430298,3.04188847541809,44106.0,5.0,5.8,12410722.0,0.2
2004,Utah,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,,45,0.265267550945282,0.581894874572754,0.804160058498383,0.71573394536972,45,40.0051002502441,29.5514583587646,15.7814073562622,12.376350402832,7.16879749298096,3.11765909194946,50871.0,5.0,8.4,2401580.0,0.2
2004,Vermont,6.75,9.24,5.15,7.05,6.75,9.24,188.9,6.75(e),6.75,9.24,6.75,9.24,(e),46,0.252839833498001,0.574620425701141,0.792004406452179,0.63051849603653,46,39.6186981201172,28.6113815307617,14.2013759613037,10.7366485595703,5.71194362640381,2.19947528839111,47329.0,3.0,7.3,619920.0,0.14285714285714285
2004,Washington,7.16,9.8,5.15,7.05,7.16,9.8,188.9,7.16,7.16,9.8,7.16,9.8,,48,0.287424355745316,0.558364450931549,0.81199711561203,0.823850452899933,48,43.6399116516113,32.2239379882813,17.9750556945801,14.209662437439,8.38468551635742,3.74442362785339,49922.0,6.0,4.7,6178645.0,0.25
2004,Wisconsin,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5.15,5.15,7.05,5.15,7.05,,50,0.256441444158554,0.550884604454041,0.77865743637085,0.663841724395752,50,39.4078674316406,28.6896572113037,15.2001533508301,11.8493947982788,6.76886653900146,2.8857958316803,45732.0,5.0,5.9,5514026.0,0.2
2006,Arizona,0.0,0.0,5.15,6.61,5.15,6.61,201.6,...,0.0,0.0,0.0,0.0,,3,0.319074481725693,0.597179532051086,0.854647040367126,0.99080628156662,3,50.7763023376465,38.5930213928223,23.075475692749,18.8134670257568,11.7007751464844,5.50588178634644,46657.0,4.0,8.7,6029141.0,0.25
2006,California,6.75,8.66,5.15,6.61,6.75,8.66,201.6,6.75,6.75,8.66,6.75,8.66,,5,0.355877697467804,0.624849259853363,0.925691843032837,1.17813158035278,5,50.1038589477539,40.1386337280273,24.025182723999,19.6349258422852,12.2800483703613,5.82481002807617,55319.0,4.0,7.0,36021202.0,0.14285714285714285
