Year,st,State,Top10_adj,Top5_adj,Top1_adj,Top05_adj,Top01_adj,Top001_adj
1917,49,West Virginia,32.5047416687012,23.3366737365723,14.5524787902832,11.4941091537476,6.35733890533447,2.01248478889465
1917,50,Wisconsin,34.0285415649414,24.7275581359863,14.2216005325317,11.0132970809937,5.81912136077881,1.72244799137115
1917,51,Wyoming,34.0571441650391,24.0367603302002,12.1313514709473,8.95847606658936,3.95073008537292,0.987781882286072
1918,0,United States,40.1070442199707,29.4933929443359,15.9614725112915,12.4295177459717,6.71648216247559,2.45422697067261
1918,1,Alabama,30.2492828369141,24.5888614654541,11.7161321640015,8.25679397583008,3.78554248809814,1.02750742435455
1918,3,Arizona,35.6518745422363,24.364818572998,11.8827209472656,8.64144706726074,4.16245317459106,1.40526032447815
1918,4,Arkansas,27.2621402740479,21.5032901763916,11.9018869400024,8.44188022613525,3.59021544456482,0.895031332969666
1918,5,California,41.4261932373047,29.8182468414307,15.2256202697754,11.3641538619995,5.34088850021362,1.49710869789124
1918,6,Colorado,34.2657928466797,22.8255634307861,10.5381078720093,7.74232578277588,3.77394461631775,1.27561688423157
1918,7,Connecticut,41.6903839111328,30.7207469940186,17.379020690918,13.4504632949829,6.65368843078613,1.95403361320496
1918,8,Delaware,62.4640426635742,49.4693489074707,33.7966690063477,28.5123348236084,18.5777816772461,9.77407836914063
1918,9,District of Columbia,46.154655456543,34.3857002258301,19.2795181274414,14.5949478149414,7.06247854232788,1.88030385971069
1918,10,Florida,41.1163482666016,35.8140029907227,18.2336311340332,12.9899768829346,5.65584373474121,1.3834023475647
1918,11,Georgia,36.7146949768066,31.26731300354,17.2725715637207,12.5675830841064,5.96917486190796,1.65380465984344
1918,13,Idaho,24.0143203735352,15.93141746521,6.03392314910889,3.92277574539185,1.54074740409851,0.422722429037094
1918,14,Illinois,41.7197113037109,30.6142024993896,16.4483089447021,12.5929346084595,6.52065467834473,2.22906374931335
1918,15,Indiana,33.1115837097168,24.3272247314453,10.5330076217651,7.54805564880371,3.55058431625366,1.03198981285095
1918,16,Iowa,25.5176830291748,16.5824604034424,6.20972108840942,4.13667583465576,1.65889918804169,0.409772753715515
1918,17,Kansas,29.8231010437012,21.991569519043,8.97379398345947,6.09962844848633,2.5785768032074,0.672055244445801
1918,18,Kentucky,34.2600746154785,28.7318134307861,14.8151884078979,10.8166151046753,5.20233106613159,1.47742533683777
1918,19,Louisiana,37.658073425293,32.2417755126953,18.8445663452148,14.3334245681763,6.95432758331299,1.97608721256256
1918,20,Maine,37.0829277038574,29.6964569091797,14.6940603256226,11.0746917724609,5.54246234893799,1.70431435108185
1918,21,Maryland,47.6958236694336,34.5393562316895,18.7343120574951,14.3388919830322,7.14534425735474,2.41039752960205
1918,22,Massachusetts,45.9468536376953,35.0127601623535,21.2942943572998,16.9225730895996,8.98112487792969,2.88295102119446
1918,23,Michigan,39.3848762512207,30.1124725341797,15.5329036712646,11.9683408737183,6.43827390670776,2.34310722351074
1918,24,Minnesota,35.3730773925781,25.5708179473877,12.3956575393677,9.4548225402832,5.09363746643066,1.80270504951477
1918,25,Mississippi,25.8740825653076,20.0694961547852,11.8890495300293,8.35492134094238,3.80594301223755,1.01179349422455
1918,26,Missouri,40.5659980773926,32.455883026123,16.4190216064453,12.2553968429565,5.85170888900757,1.61388874053955
1918,27,Montana,30.6051349639893,19.8348388671875,9.03405857086182,6.41432905197144,2.9303777217865,1.07915329933167
1918,28,Nebraska,23.6281108856201,15.4125528335571,5.89668035507202,3.95828676223755,1.61431968212128,0.420697569847107
1918,29,Nevada,34.0217437744141,21.1151943206787,8.01065444946289,5.02951622009277,1.75951361656189,0.304813593626022
1918,30,New Hampshire,37.9348258972168,28.8486347198486,14.9378633499146,11.4716215133667,5.77249670028687,1.55606043338776
1918,31,New Jersey,43.6201019287109,31.6264057159424,17.4407424926758,13.4599094390869,6.9310097694397,2.22356534004211
1918,32,New Mexico,33.3836135864258,22.9592380523682,9.10198307037354,6.16950654983521,2.93967652320862,0.895967960357666
1918,33,New York,51.89501953125,41.2420997619629,26.5445861816406,21.4000797271729,12.1105604171753,4.96680974960327
1918,34,North Carolina,31.2652187347412,25.6382732391357,16.4449863433838,12.3481979370117,6.44120359420776,2.35789752006531
1918,35,North Dakota,23.3340606689453,15.1974744796753,5.63207292556763,3.60941624641418,1.27260637283325,0.263111084699631
1918,36,Ohio,35.8925476074219,25.2743434906006,13.4628629684448,10.4355583190918,5.4974193572998,1.93762767314911
1918,37,Oklahoma,35.4942207336426,29.2466335296631,13.1815166473389,9.50483512878418,4.48488426208496,1.44774699211121
1918,38,Oregon,33.9595413208008,24.3277359008789,11.9153509140015,8.80319786071777,4.37423896789551,1.67520749568939
1918,39,Pennsylvania,36.8179359436035,26.611328125,15.2654619216919,12.2576780319214,6.88879823684692,2.55820226669312
1918,40,Rhode Island,40.3334503173828,31.2949676513672,19.9971160888672,16.1787242889404,9.17595958709717,3.50483250617981
1918,41,South Carolina,27.4998149871826,21.7487945556641,11.3132286071777,7.84916687011719,3.28432154655457,0.831113874912262
1918,42,South Dakota,18.0246143341064,11.2889776229858,3.75508952140808,2.36150693893433,0.849772810935974,0.195422142744064
1918,43,Tennessee,36.7793464660645,31.3340950012207,16.8196716308594,12.3793830871582,5.95992612838745,1.645871758461
1918,44,Texas,38.262451171875,32.3845291137695,16.3792686462402,12.1987199783325,5.84208917617798,1.86495363712311
1918,45,Utah,32.6904907226563,22.3669586181641,9.72988128662109,6.77379465103149,2.80013346672058,0.672373235225677
1918,46,Vermont,38.4825668334961,31.8944072723389,16.4833374023438,12.6765842437744,6.59089040756226,2.02175569534302
1918,47,Virginia,35.4883460998535,29.152494430542,14.000150680542,10.2860870361328,4.80398559570313,1.38797962665558
1918,48,Washington,31.9276676177979,21.0314121246338,9.64017105102539,6.94488573074341,3.16772675514221,1.03704941272736
1918,49,West Virginia,31.3636322021484,22.3050594329834,9.92051124572754,7.29757452011108,3.56962704658508,1.15783429145813
1918,50,Wisconsin,35.108455657959,26.3905582427979,12.7300872802734,9.60147571563721,4.69848680496216,1.25293898582458
1918,51,Wyoming,35.0233459472656,26.0330276489258,13.2375688552856,9.39916133880615,3.88428163528442,0.875996708869934
1919,0,United States,40.3156394958496,30.1676998138428,16.4107780456543,12.6382932662964,6.6297173500061,2.2865297794342
1919,1,Alabama,31.8497638702393,26.4356842041016,13.4372119903564,9.77351665496826,4.57240581512451,1.21145737171173
1919,3,Arizona,32.5958442687988,22.0825328826904,10.0761518478394,7.10767936706543,3.11054468154907,0.86060243844986
1919,4,Arkansas,26.7019634246826,21.0939025878906,10.052041053772,7.0798978805542,3.02225017547607,0.768338978290558
1919,5,California,41.1347007751465,29.9209270477295,15.3872213363647,11.2825441360474,5.14765882492065,1.45335245132446
1919,6,Colorado,36.9019241333008,26.2218494415283,12.3740873336792,8.98544311523438,4.30834102630615,1.30045247077942
1919,7,Connecticut,40.5824584960938,30.2930068969727,16.9903240203857,12.8640775680542,6.09998798370361,1.60336172580719
1919,8,Delaware,58.6457138061523,46.1715278625488,31.2340602874756,26.0646362304688,16.6457672119141,7.62497138977051
1919,9,District of Columbia,45.7672500610352,34.2073783874512,18.6020259857178,13.8098154067993,6.6454873085022,1.8783974647522
1919,10,Florida,41.4748458862305,33.416690826416,15.9705286026001,11.6666612625122,5.33483743667603,1.6943027973175
1919,11,Georgia,36.7470016479492,31.5174674987793,15.5894775390625,11.4664897918701,5.31535530090332,1.46322643756866
1919,13,Idaho,24.9836616516113,17.0222549438477,6.56513929367065,4.34043407440186,1.65904581546783,0.41668513417244
1919,14,Illinois,43.0194053649902,31.2936363220215,16.438648223877,12.4667739868164,6.26399660110474,2.05166721343994
1919,15,Indiana,33.6450538635254,23.9870872497559,10.9662580490112,7.97720909118652,3.68744683265686,1.04850912094116
1919,16,Iowa,26.0242938995361,17.1555595397949,6.7926926612854,4.52099704742432,1.75184464454651,0.408291459083557
1919,17,Kansas,30.6702041625977,22.0580196380615,9.24283218383789,6.49456977844238,2.90137839317322,0.899780929088593
1919,18,Kentucky,35.0488471984863,28.9894065856934,13.3644971847534,9.50430679321289,4.17441177368164,1.12292075157166
1919,19,Louisiana,38.3619270324707,31.6878185272217,17.8368530273438,13.650559425354,6.8025598526001,2.02912569046021
1919,20,Maine,37.1654167175293,27.2505989074707,13.1422805786133,9.66335201263428,4.71148824691772,1.52951264381409
1919,21,Maryland,46.0303153991699,34.1027793884277,18.9890613555908,14.2987852096558,6.92308759689331,2.11953949928284
1919,22,Massachusetts,45.0350799560547,34.4358367919922,21.0499610900879,16.3755741119385,8.36365795135498,2.47857904434204
1919,23,Michigan,39.7708854675293,29.6688766479492,16.3766174316406,13.0159139633179,7.74020910263062,4.10893487930298
1919,24,Minnesota,33.2992057800293,23.6317844390869,11.9487724304199,8.87131214141846,4.54509878158569,1.42641890048981
1919,25,Mississippi,26.6089668273926,20.9974021911621,12.4867563247681,9.20786094665527,4.37839937210083,1.19887638092041
1919,26,Missouri,42.5051345825195,33.6804122924805,17.4327049255371,13.0024423599243,6.14676380157471,1.64955615997314
1919,27,Montana,30.310338973999,19.4154052734375,8.05484008789063,5.62275409698486,2.46640586853027,0.793795168399811
1919,28,Nebraska,27.8586978912354,19.0890464782715,8.12561702728271,5.55928754806519,2.32646441459656,0.628608584403992
1919,29,Nevada,33.0413093566895,21.3987483978271,8.70704936981201,5.85639476776123,2.31824541091919,0.819746196269989
1919,30,New Hampshire,35.6546325683594,25.5245494842529,12.4811143875122,9.2453670501709,4.43880701065063,1.25605463981628
1919,31,New Jersey,42.8837432861328,31.203067779541,17.1268253326416,13.063645362854,6.57501935958862,2.08641386032104
1919,32,New Mexico,36.8476486206055,28.5329513549805,12.1149635314941,8.24489402770996,3.49091124534607,0.861211180686951
1919,33,New York,52.990608215332,42.3393249511719,27.1792430877686,21.4882926940918,11.4125213623047,4.06291627883911
1919,34,North Carolina,31.2112941741943,25.773157119751,14.3288269042969,10.6925086975098,5.42834663391113,1.99224936962128
1919,35,North Dakota,24.8403167724609,17.1268634796143,6.42726802825928,4.16324996948242,1.53675389289856,0.309639006853104
1919,36,Ohio,38.9127616882324,28.8488845825195,15.6799612045288,11.9251117706299,5.95191144943237,1.95749020576477
1919,37,Oklahoma,36.5019912719727,28.3312320709229,13.4921827316284,9.85831165313721,4.74278545379639,1.62983727455139
1919,38,Oregon,32.2645225524902,23.4582328796387,11.5067882537842,8.54193019866943,4.28325366973877,1.58172583580017
1919,39,Pennsylvania,39.2662506103516,29.4575805664063,17.132942199707,13.4619703292847,7.27437210083008,2.55781435966492
1919,40,Rhode Island,40.8407211303711,31.5681915283203,19.2379589080811,15.1634426116943,8.06764125823975,2.53085970878601
1919,41,South Carolina,25.8324661254883,20.1916408538818,9.10816097259521,6.45889472961426,2.84655499458313,0.72988486289978
1919,42,South Dakota,21.8495426177979,14.15540599823,5.26607227325439,3.41697454452515,1.23407077789307,0.258429199457169
1919,43,Tennessee,37.8920707702637,32.5210189819336,16.9654216766357,12.519889831543,5.88472175598145,1.59558093547821
1919,44,Texas,38.983154296875,29.2442779541016,14.7665767669678,10.8679990768433,5.19148111343384,1.64842247962952
1919,45,Utah,33.4823570251465,22.6677932739258,9.63121128082275,6.6086859703064,2.66209888458252,0.623553097248077
1919,46,Vermont,39.0149612426758,30.4972095489502,15.6059617996216,11.6540517807007,5.96923017501831,1.701003074646
1919,47,Virginia,35.0802154541016,26.3025970458984,12.6793985366821,9.26936531066895,4.16316699981689,1.14283847808838
1919,48,Washington,32.7741737365723,23.1420421600342,10.7027177810669,7.64050197601318,3.4992470741272,1.13441121578217
1919,49,West Virginia,33.9808883666992,26.054594039917,12.5035343170166,9.21347713470459,4.50371551513672,1.31186676025391
1919,50,Wisconsin,37.0467948913574,27.3923244476318,12.821608543396,9.21831893920898,4.18937397003174,1.16241919994354
1919,51,Wyoming,24.6423778533936,17.0175514221191,7.80255460739136,5.48745918273926,2.27194976806641,0.560210347175598
1920,0,United States,39.0141143798828,28.3240203857422,14.8298196792603,11.1429948806763,5.35722494125366,1.66289818286896
1920,1,Alabama,32.9761161804199,27.2546939849854,12.3219165802002,8.94045925140381,4.11561965942383,1.11658072471619
1920,3,Arizona,31.1949863433838,20.2740077972412,8.48478698730469,5.79907989501953,2.47558045387268,0.499668270349503
1920,4,Arkansas,28.1316661834717,22.5016384124756,9.78360843658447,6.90834379196167,3.10939645767212,0.861477851867676
1920,5,California,37.2320213317871,26.712532043457,13.0572576522827,9.36345291137695,3.94112324714661,0.962584733963013
1920,6,Colorado,34.8234901428223,24.3186721801758,11.4189033508301,8.20123672485352,3.77594375610352,1.22171330451965
1920,7,Connecticut,37.2567520141602,26.9886856079102,14.4657335281372,10.6898622512817,4.59632062911987,1.13294446468353
1920,8,Delaware,54.5384826660156,39.4516677856445,21.4893856048584,16.2171840667725,7.74730491638184,2.34673619270325
1920,9,District of Columbia,43.7905578613281,31.693717956543,16.7937679290771,12.360523223877,5.71891260147095,1.50223541259766
1920,10,Florida,43.4866943359375,31.9004669189453,15.6706066131592,11.3575592041016,5.04285478591919,1.47763299942017
1920,11,Georgia,38.2313003540039,32.0788764953613,15.1453905105591,11.1636619567871,5.352783203125,1.46468067169189
1920,13,Idaho,25.0578212738037,15.7716627120972,5.86372995376587,3.83574438095093,1.45383155345917,0.324677020311356
1920,14,Illinois,41.3246536254883,30.8760242462158,16.3432960510254,12.0710525512695,5.52825403213501,1.6193562746048
1920,15,Indiana,31.9057636260986,21.2857322692871,9.93756294250488,7.22935056686401,3.26924777030945,0.839449465274811
1920,16,Iowa,24.7892780303955,17.1773357391357,7.31893730163574,4.81476497650146,1.68439304828644,0.348646521568298
1920,17,Kansas,30.805290222168,21.4482116699219,9.3226318359375,6.52492237091064,2.74603223800659,0.656736373901367
1920,18,Kentucky,36.2004127502441,28.502742767334,13.4475708007813,9.71533489227295,4.14221429824829,0.976773858070374
1920,19,Louisiana,39.9229736328125,29.7372989654541,14.534029006958,10.7435655593872,4.94071674346924,1.32567286491394
1920,20,Maine,36.0280075073242,25.1697616577148,12.2214756011963,9.00017929077148,4.15508604049683,1.30518448352814
1920,21,Maryland,44.2708435058594,32.4402770996094,17.315450668335,12.7581415176392,5.66228914260864,1.44254148006439
1920,22,Massachusetts,39.9090385437012,29.5376720428467,16.8743228912354,12.7706851959229,5.98533964157104,1.73559606075287
1920,23,Michigan,34.0304908752441,24.38356590271,13.1999416351318,10.0401601791382,5.06348705291748,1.93316280841827
1920,24,Minnesota,33.5058708190918,23.1552314758301,11.8829545974731,8.72846412658691,4.05578756332397,1.11839091777802
1920,25,Mississippi,27.1062698364258,21.8512306213379,11.2733249664307,7.92792940139771,3.72503519058228,1.08154714107513
1920,26,Missouri,44.0854187011719,32.7395782470703,17.2730274200439,12.7608079910278,5.74365329742432,1.45508289337158
1920,27,Montana,31.462776184082,19.2683715820313,7.89846801757813,5.4222526550293,2.31086468696594,0.780468165874481
1920,28,Nebraska,28.8187446594238,20.0655288696289,8.75544261932373,5.93969964981079,2.26770067214966,0.504247784614563
1920,29,Nevada,30.000150680542,19.5051231384277,6.92157363891602,4.38799333572388,1.4863748550415,0.269315838813782
1920,30,New Hampshire,33.346866607666,23.0784759521484,11.1125974655151,8.13309669494629,3.65837240219116,0.880803287029266
1920,31,New Jersey,41.3616752624512,30.1756343841553,15.9833364486694,11.8463134765625,5.39112234115601,1.61237514019012
1920,32,New Mexico,38.4186477661133,26.5932006835938,10.3480081558228,6.847815990448,2.64702129364014,0.558210253715515
1920,33,New York,47.5059013366699,36.6004867553711,21.4879589080811,16.3287563323975,8.04174518585205,2.78753757476807
1920,34,North Carolina,32.1221771240234,27.1116981506348,14.3105325698853,10.9594278335571,5.87326669692993,2.33950424194336
1920,35,North Dakota,29.6475086212158,20.0999279022217,7.72078418731689,5.14675855636597,1.93302261829376,0.356581658124924
1920,36,Ohio,35.9810218811035,25.9136524200439,13.78528881073,10.3241844177246,4.81555128097534,1.42983019351959
1920,37,Oklahoma,37.830753326416,27.5672397613525,13.7887754440308,10.1108322143555,4.83695411682129,1.47999620437622
1920,38,Oregon,30.150354385376,21.0870494842529,9.86887454986572,7.15303421020508,3.2873649597168,1.13251304626465
1920,39,Pennsylvania,38.3362274169922,28.7692527770996,16.2444953918457,12.4973449707031,6.19634437561035,1.925297498703
1920,40,Rhode Island,39.5264358520508,30.242992401123,18.2861862182617,14.2579135894775,7.21807956695557,2.2891902923584
1920,41,South Carolina,29.0267715454102,23.5781879425049,10.8666887283325,7.79964590072632,3.61345458030701,0.930346310138702
1920,42,South Dakota,25.7091655731201,17.5350818634033,6.86135816574097,4.54681158065796,1.60568118095398,0.310162425041199
1920,43,Tennessee,39.5818634033203,32.8140640258789,16.3358039855957,11.9526453018188,5.33653593063354,1.29679548740387
1920,44,Texas,39.7807464599609,27.4453468322754,12.5171995162964,9.15066337585449,4.29071426391602,1.19408845901489
1920,45,Utah,29.7776527404785,19.3876514434814,8.50562953948975,5.92876243591309,2.35458302497864,0.469671815633774
1920,46,Vermont,38.5452728271484,27.9252395629883,13.8888473510742,10.4158420562744,5.09313440322876,1.56734013557434
1920,47,Virginia,36.8608856201172,25.8504047393799,12.368971824646,8.99246311187744,3.85644221305847,0.922267079353333
1920,48,Washington,29.5104312896729,20.1678028106689,8.63720607757568,6.07675647735596,2.63093423843384,0.80378794670105
1920,49,West Virginia,27.2735691070557,18.8846473693848,9.31734466552734,6.94796371459961,3.23263764381409,0.736320555210114
1920,50,Wisconsin,35.5978126525879,25.2469577789307,12.9130830764771,9.29958629608154,4.12222242355347,0.999392032623291
1920,51,Wyoming,20.5796775817871,13.5800762176514,5.49229621887207,3.75944399833679,1.49481511116028,0.348188549280167
1921,0,United States,43.1810569763184,30.8041248321533,15.6379156112671,11.6981000900269,5.60195255279541,1.68839740753174
1921,1,Alabama,35.414234161377,30.7229633331299,13.7149744033813,9.6868896484375,4.45330381393433,1.38533008098602
1921,3,Arizona,39.0484962463379,23.3393478393555,8.59817314147949,5.54736757278442,2.12787556648254,0.49335378408432
1921,4,Arkansas,29.5148334503174,24.4955387115479,10.8047513961792,7.48546409606934,3.28588247299194,0.797052502632141
1921,5,California,39.1944274902344,28.2745304107666,13.7338438034058,9.84419727325439,4.16240644454956,0.949598729610443
1921,6,Colorado,38.4659042358398,26.3940296173096,12.0192251205444,8.6016674041748,3.8494827747345,1.06777262687683
1921,7,Connecticut,44.0614395141602,32.37841796875,16.8730125427246,12.3902425765991,5.32140684127808,1.22007167339325
1921,8,Delaware,62.4876708984375,43.570972442627,22.3210315704346,16.7084655761719,7.88826560974121,2.22600674629211
1921,9,District of Columbia,39.5251159667969,27.7790374755859,13.7385444641113,9.93897914886475,4.37483549118042,0.968989551067352
1921,10,Florida,46.2038230895996,34.0889205932617,15.3489971160889,10.9191913604736,4.64775085449219,1.14658808708191
1921,11,Georgia,40.9288177490234,34.6474647521973,14.9704103469849,10.5842123031616,4.9378604888916,1.37164914608002
1921,13,Idaho,27.6378307342529,17.6576671600342,6.02022838592529,3.76645541191101,1.49757742881775,0.421814531087875
1921,14,Illinois,39.5984878540039,29.3285961151123,14.9325227737427,11.0500192642212,5.05326795578003,1.4740959405899
1921,15,Indiana,36.6743240356445,25.1948070526123,11.172947883606,8.05885696411133,3.61480140686035,0.942236423492432
1921,16,Iowa,31.7781524658203,21.5506706237793,9.02869701385498,6.30844974517822,2.61166191101074,0.621789038181305
1921,17,Kansas,34.1235504150391,23.3595867156982,9.42474365234375,6.40810441970825,2.58301544189453,0.575655937194824
1921,18,Kentucky,38.8869132995605,31.1969871520996,14.2095785140991,10.0158462524414,4.448157787323,1.09672355651855
1921,19,Louisiana,42.2349128723145,30.7351360321045,13.339599609375,9.62810897827148,4.32951021194458,1.12911570072174
1921,20,Maine,38.0658874511719,26.996301651001,13.3502082824707,9.79425144195557,4.68548583984375,1.52592360973358
1921,21,Maryland,53.8917617797852,39.1991996765137,19.0505084991455,13.9005270004272,6.24217462539673,1.73833084106445
1921,22,Massachusetts,42.0193824768066,31.4807529449463,17.1080150604248,12.791672706604,5.81260061264038,1.5279027223587
1921,23,Michigan,39.5862045288086,28.2638244628906,14.3767719268799,10.7952394485474,5.39888286590576,1.94116616249084
1921,24,Minnesota,37.7142715454102,26.4040641784668,12.7600727081299,9.39401626586914,4.33040332794189,1.09100353717804
1921,25,Mississippi,29.128755569458,24.0879955291748,12.157567024231,8.25446033477783,3.54552841186523,0.961817443370819
1921,26,Missouri,44.5482406616211,31.9356555938721,15.8183813095093,11.6263303756714,5.21316242218018,1.32610511779785
1921,27,Montana,37.9284782409668,24.0287895202637,9.04626750946045,6.04574823379517,2.58938884735107,0.717561900615692
1921,28,Nebraska,35.0666198730469,24.0314826965332,10.1751747131348,7.06975841522217,2.97061443328857,0.710405826568604
1921,29,Nevada,34.3089027404785,22.3435497283936,8.35823917388916,5.54818916320801,2.39518809318542,0.773057162761688
1921,30,New Hampshire,36.1214599609375,25.1684093475342,11.6590261459351,8.37568092346191,3.64594578742981,0.937816381454468
1921,31,New Jersey,45.6885643005371,33.4340782165527,16.8434276580811,12.335015296936,5.65380048751831,1.65937376022339
1921,32,New Mexico,41.7403144836426,31.7157421112061,11.5163383483887,7.55019044876099,3.19112229347229,0.871345818042755
1921,33,New York,48.2690773010254,37.3338279724121,21.1530246734619,15.9147844314575,7.63672924041748,2.51666140556335
1921,34,North Carolina,33.7944450378418,29.013111114502,13.8252229690552,9.96832942962646,4.9149489402771,1.62946879863739
1921,35,North Dakota,33.5645446777344,25.1677494049072,9.27709197998047,5.99867296218872,2.27814483642578,0.522566914558411
1921,36,Ohio,41.1595726013184,29.1399574279785,14.7937297821045,11.008261680603,5.11525774002075,1.46348965167999
1921,37,Oklahoma,40.8775825500488,30.3762645721436,13.1694641113281,9.26375579833984,3.99781680107117,0.97696989774704
1921,38,Oregon,32.8080177307129,22.1551570892334,10.4816570281982,7.58291959762573,3.55507826805115,1.40050435066223
1921,39,Pennsylvania,40.9476432800293,29.8790283203125,15.8330421447754,12.0804862976074,6.02221393585205,1.90483939647675
1921,40,Rhode Island,42.5462074279785,32.4427795410156,18.8860340118408,14.6035566329956,7.3704514503479,2.53094267845154
