Year,st,State,Atkin05,Gini,RMeanDev,Theil
1919,42,South Dakota,0.0787008628249168,0.30347403883934,0.421543896198273,0.178437694907188
1919,43,Tennessee,0.166531607508659,0.432377219200134,0.630682945251465,0.438259720802307
1919,44,Texas,0.160616874694824,0.416900873184204,0.6044762134552,0.444431483745575
1919,45,Utah,0.100886322557926,0.337838172912598,0.477787256240845,0.247635468840599
1919,46,Vermont,0.176100835204124,0.437956243753433,0.633738577365875,0.488816618919373
1919,47,Virginia,0.139653339982033,0.389563113451004,0.563180685043335,0.371740251779556
1919,48,Washington,0.136789485812187,0.388324737548828,0.564756751060486,0.369238346815109
1919,49,West Virginia,0.144400864839554,0.392063558101654,0.562569499015808,0.393040001392365
1919,50,Wisconsin,0.138564974069595,0.393088072538376,0.562926650047302,0.361989974975586
1919,51,Wyoming,0.108943171799183,0.341817885637283,0.486830592155457,0.281943470239639
1920,0,United States,0.157113194465637,0.402205765247345,0.583875298500061,0.456838518381119
1920,1,Alabama,0.114897049963474,0.344490826129913,0.490989089012146,0.303602933883667
1920,3,Arizona,0.0730113908648491,0.272453665733337,0.382976442575455,0.183755874633789
1920,4,Arkansas,0.102101646363735,0.322945982217789,0.459160894155502,0.271267950534821
1920,5,California,0.14029335975647,0.391605526208878,0.564921200275421,0.3726786673069
1920,6,Colorado,0.11688058078289,0.346279829740524,0.493001699447632,0.321968764066696
1920,7,Connecticut,0.152084186673164,0.399104595184326,0.568633437156677,0.421032398939133
1920,8,Delaware,0.156651213765144,0.396182745695114,0.576131761074066,0.456191182136536
1920,9,District of Columbia,0.147277265787125,0.389021128416061,0.561496794223785,0.419620394706726
1920,10,Florida,0.137383043766022,0.383566290140152,0.553939700126648,0.371476918458939
1920,11,Georgia,0.128939837217331,0.360348641872406,0.524395763874054,0.354183673858643
1920,13,Idaho,0.0637626573443413,0.26845771074295,0.370652735233307,0.149460002779961
1920,14,Illinois,0.165615633130074,0.416761696338654,0.617742717266083,0.470409423112869
1920,15,Indiana,0.109062008559704,0.333521276712418,0.472360223531723,0.291361063718796
1920,16,Iowa,0.107490047812462,0.354970842599869,0.50814163684845,0.256098866462708
1920,17,Kansas,0.10565397888422,0.341066360473633,0.48662543296814,0.265744745731354
1920,18,Kentucky,0.129745647311211,0.377804487943649,0.5469109416008,0.333558678627014
1920,19,Louisiana,0.144600942730904,0.395124226808548,0.564589738845825,0.387733042240143
1920,20,Maine,0.134925946593285,0.377156943082809,0.536006152629852,0.374544680118561
1920,21,Maryland,0.158781632781029,0.408650726079941,0.59184592962265,0.444458067417145
1920,22,Massachusetts,0.176451995968819,0.4235959649086,0.61121666431427,0.517996251583099
1920,23,Michigan,0.154817551374435,0.387432992458344,0.561700522899628,0.502263784408569
1920,24,Minnesota,0.138786762952805,0.378630220890045,0.542054235935211,0.384297519922256
1920,25,Mississippi,0.115580208599567,0.345527857542038,0.494866222143173,0.307934552431107
1920,26,Missouri,0.161946684122086,0.418482422828674,0.616337239742279,0.438679128885269
1920,27,Montana,0.066186860203743,0.256498485803604,0.351321071386337,0.178160116076469
1920,28,Nebraska,0.109743602573872,0.353852897882462,0.507794499397278,0.269479811191559
1920,29,Nevada,0.0556155815720558,0.254269480705261,0.353965014219284,0.126570403575897
1920,30,New Hampshire,0.126017704606056,0.365436047315598,0.517544806003571,0.336864918470383
1920,31,New Jersey,0.156187951564789,0.403340727090836,0.583629012107849,0.443875133991241
1920,32,New Mexico,0.0662268698215485,0.268190890550613,0.371774762868881,0.158106729388237
1920,33,New York,0.214494183659554,0.472483724355698,0.701898872852325,0.662432789802551
1920,34,North Carolina,0.180324763059616,0.424662560224533,0.618078887462616,0.579354107379913
1920,35,North Dakota,0.0719748586416245,0.28649565577507,0.401467382907867,0.167883053421974
1920,36,Ohio,0.151891693472862,0.391581147909164,0.570762932300568,0.434822380542755
1920,37,Oklahoma,0.145878195762634,0.391349464654922,0.568278729915619,0.405951827764511
1920,38,Oregon,0.123236402869225,0.360378712415695,0.516049385070801,0.341507166624069
1920,39,Pennsylvania,0.18212878704071,0.42732697725296,0.630777657032013,0.547250509262085
1920,40,Rhode Island,0.21974116563797,0.475538790225983,0.70138418674469,0.674742043018341
1920,41,South Carolina,0.118186809122562,0.351559370756149,0.504298150539398,0.309822052717209
1920,42,South Dakota,0.0890620499849319,0.325062900781631,0.458996325731277,0.205669417977333
1920,43,Tennessee,0.14610081911087,0.399434924125671,0.586813390254974,0.383540421724319
1920,44,Texas,0.114271990954876,0.342037051916122,0.484669178724289,0.309779345989227
1920,45,Utah,0.081911526620388,0.291074752807617,0.401744067668915,0.205733254551888
1920,46,Vermont,0.151293486356735,0.400752633810043,0.57295948266983,0.42182731628418
1920,47,Virginia,0.121931850910187,0.359290093183517,0.515056490898132,0.320606768131256
1920,48,Washington,0.0945441573858261,0.318385630846024,0.445455372333527,0.248057633638382
1920,49,West Virginia,0.116615898907185,0.337500602006912,0.480105310678482,0.321066558361053
1920,50,Wisconsin,0.141774460673332,0.389081060886383,0.571182191371918,0.379225313663483
1920,51,Wyoming,0.0586959905922413,0.24297496676445,0.328334122896194,0.145780876278877
1921,0,United States,0.163988187909126,0.413328319787979,0.584514021873474,0.45295113325119
1921,1,Alabama,0.115994229912758,0.343968242406845,0.468872755765915,0.30024117231369
1921,3,Arizona,0.051089521497488,0.231430053710938,0.309953093528748,0.119745463132858
1921,4,Arkansas,0.116294927895069,0.353878378868103,0.480060309171677,0.280219465494156
1921,5,California,0.148846000432968,0.401281386613846,0.564871907234192,0.381423145532608
1921,6,Colorado,0.13911098241806,0.38866850733757,0.535017967224121,0.346572726964951
1921,7,Connecticut,0.179180204868317,0.44016432762146,0.625643789768219,0.476590245962143
1921,8,Delaware,0.154547333717346,0.396805226802826,0.554228067398071,0.424215883016586
1921,9,District of Columbia,0.149001717567444,0.402097105979919,0.573139846324921,0.387737423181534
1921,10,Florida,0.141150146722794,0.398388862609863,0.548755645751953,0.344085216522217
1921,11,Georgia,0.128417506814003,0.368657737970352,0.49739995598793,0.318767040967941
1921,13,Idaho,0.0804845169186592,0.292456090450287,0.38846543431282,0.171265885233879
1921,14,Illinois,0.154812023043633,0.397783428430557,0.579174041748047,0.430601984262466
1921,15,Indiana,0.118355177342892,0.349413186311722,0.477969139814377,0.300453394651413
1921,16,Iowa,0.0952534303069115,0.322968095541,0.44970577955246,0.235175997018814
1921,17,Kansas,0.116791062057018,0.358027219772339,0.488027423620224,0.263748198747635
1921,18,Kentucky,0.137486889958382,0.389269351959229,0.540626704692841,0.338774710893631
1921,19,Louisiana,0.130858317017555,0.378880530595779,0.523995876312256,0.325800120830536
1921,20,Maine,0.149134323000908,0.393801987171173,0.553837299346924,0.412347376346588
1921,21,Maryland,0.177072703838348,0.444134593009949,0.633817255496979,0.46201291680336
1921,22,Massachusetts,0.185275658965111,0.44192561507225,0.629330515861511,0.515335261821747
1921,23,Michigan,0.166472464799881,0.411264091730118,0.574499309062958,0.487125962972641
1921,24,Minnesota,0.136346608400345,0.378427922725677,0.520300030708313,0.361240386962891
1921,25,Mississippi,0.136449590325356,0.407338500022888,0.540747761726379,0.312381237745285
1921,26,Missouri,0.148841306567192,0.395468056201935,0.561636686325073,0.392462551593781
1921,27,Montana,0.0906768888235092,0.30819097161293,0.402406275272369,0.205085620284081
1921,28,Nebraska,0.127765133976936,0.374621212482452,0.511826395988464,0.298029959201813
1921,29,Nevada,0.0893509835004807,0.309753775596619,0.417489349842072,0.205395713448524
1921,30,New Hampshire,0.139428943395615,0.38012507557869,0.53417444229126,0.349615871906281
1921,31,New Jersey,0.167509153485298,0.422590672969818,0.600074350833893,0.453622430562973
1921,32,New Mexico,0.0884576514363289,0.308202385902405,0.412736088037491,0.201615869998932
1921,33,New York,0.217177748680115,0.476017147302628,0.697539746761322,0.64369398355484
1921,34,North Carolina,0.141905203461647,0.379861563444138,0.535840570926666,0.385589152574539
1921,35,North Dakota,0.0889581069350243,0.313823580741882,0.420650601387024,0.193534135818481
1921,36,Ohio,0.154493913054466,0.399552345275879,0.565346419811249,0.421725630760193
1921,37,Oklahoma,0.118538871407509,0.352839350700378,0.480694055557251,0.290408939123154
1921,38,Oregon,0.13798151910305,0.372808307409286,0.509278357028961,0.379132896661758
1921,39,Pennsylvania,0.169632717967033,0.414112538099289,0.593119382858276,0.491771310567856
1921,40,Rhode Island,0.218781113624573,0.472835540771484,0.69153493642807,0.659250020980835
1921,41,South Carolina,0.111710213124752,0.347172647714615,0.464957803487778,0.271330296993256
1921,42,South Dakota,0.105837501585484,0.352025926113129,0.47030645608902,0.227432236075401
1921,43,Tennessee,0.140674725174904,0.396943539381027,0.546262502670288,0.342869639396667
1921,44,Texas,0.120651490986347,0.357056885957718,0.478583008050919,0.295535087585449
1921,45,Utah,0.10265689343214,0.333749055862427,0.45499512553215,0.237898632884026
1921,46,Vermont,0.143967509269714,0.395134389400482,0.549035787582397,0.369268238544464
1921,47,Virginia,0.121082581579685,0.362613439559937,0.494926452636719,0.296225100755692
1921,48,Washington,0.126951277256012,0.389955461025238,0.528469026088715,0.291023403406143
1921,49,West Virginia,0.125096306204796,0.359123855829239,0.492844641208649,0.319542616605759
1921,50,Wisconsin,0.157381102442741,0.413425743579865,0.589351236820221,0.385880887508392
1921,51,Wyoming,0.0944799706339836,0.311018019914627,0.41041561961174,0.219347506761551
1922,0,United States,0.188761860132217,0.440118968486786,0.627628982067108,0.552197575569153
1922,1,Alabama,0.132311776280403,0.374481022357941,0.526354312896729,0.335180342197418
1922,3,Arizona,0.100916400551796,0.32783442735672,0.450519055128098,0.233268857002258
1922,4,Arkansas,0.144620180130005,0.392719030380249,0.550322353839874,0.360638439655304
1922,5,California,0.161574557423592,0.411261320114136,0.587033689022064,0.434255391359329
1922,6,Colorado,0.16849385201931,0.410469561815262,0.571519017219543,0.503328382968903
1922,7,Connecticut,0.180375576019287,0.437403649091721,0.626912474632263,0.494240939617157
1922,8,Delaware,0.159528315067291,0.391823947429657,0.563436031341553,0.468317061662674
1922,9,District of Columbia,0.164639666676521,0.411999583244324,0.592621922492981,0.467450708150864
1922,10,Florida,0.163611590862274,0.415551662445068,0.586091756820679,0.443814218044281
1922,11,Georgia,0.136640504002571,0.377958625555038,0.520453870296478,0.349822789430618
1922,13,Idaho,0.087445966899395,0.295364767313004,0.39482969045639,0.188237532973289
1922,14,Illinois,0.191463142633438,0.447446078062057,0.638926267623901,0.549302399158478
1922,15,Indiana,0.132944613695145,0.369434803724289,0.509582817554474,0.342783123254776
1922,16,Iowa,0.0903164967894554,0.307837218046188,0.412256896495819,0.226808443665504
1922,17,Kansas,0.125923171639442,0.372367888689041,0.508105039596558,0.294622480869293
1922,18,Kentucky,0.155796959996223,0.412223517894745,0.582774102687836,0.395103603601456
1922,19,Louisiana,0.137294575572014,0.38327431678772,0.537804186344147,0.355189651250839
1922,20,Maine,0.163477674126625,0.410489857196808,0.585566341876984,0.469171732664108
1922,21,Maryland,0.184370294213295,0.449294686317444,0.640799343585968,0.500515103340149
1922,22,Massachusetts,0.229071497917175,0.493263870477676,0.712620615959167,0.658177256584167
1922,23,Michigan,0.192115813493729,0.429100662469864,0.608799517154694,0.650473594665527
1922,24,Minnesota,0.156714603304863,0.403665155172348,0.563743889331818,0.422611445188522
1922,25,Mississippi,0.144470140337944,0.393609434366226,0.541069507598877,0.364747166633606
1922,26,Missouri,0.1698027998209,0.422457754611969,0.606652438640594,0.45667353272438
1922,27,Montana,0.0987033173441887,0.321901649236679,0.429498583078384,0.225680783390999
1922,28,Nebraska,0.123085089027882,0.365158975124359,0.498725324869156,0.29460284113884
1922,29,Nevada,0.0811476483941078,0.30126217007637,0.414197951555252,0.174465626478195
1922,30,New Hampshire,0.159921064972878,0.408257722854614,0.572079062461853,0.418217182159424
1922,31,New Jersey,0.18511363863945,0.436514109373093,0.618659734725952,0.570972740650177
1922,32,New Mexico,0.0963467508554459,0.322845101356506,0.439550638198853,0.22224335372448
1922,33,New York,0.252183467149734,0.51211029291153,0.756995737552643,0.788272082805634
1922,34,North Carolina,0.150618463754654,0.384966909885406,0.540219962596893,0.423184335231781
1922,35,North Dakota,0.091238871216774,0.31688380241394,0.429451614618301,0.196891635656357
1922,36,Ohio,0.173552602529526,0.42076450586319,0.602529466152191,0.501085758209229
1922,37,Oklahoma,0.170885846018791,0.421960473060608,0.593315184116364,0.484198838472366
1922,38,Oregon,0.149189025163651,0.386976957321167,0.534833610057831,0.396383672952652
1922,39,Pennsylvania,0.201394885778427,0.453250855207443,0.655204951763153,0.599113047122955
1922,40,Rhode Island,0.227208122611046,0.481873363256454,0.708669304847717,0.686700880527496
1922,41,South Carolina,0.123800471425056,0.363411843776703,0.493803381919861,0.300600111484528
1922,42,South Dakota,0.100342512130737,0.334992796182632,0.456893235445023,0.219198852777481
1922,43,Tennessee,0.154200986027718,0.405967235565186,0.578060209751129,0.403615057468414
1922,44,Texas,0.136142164468765,0.37135636806488,0.514039754867554,0.367368459701538
1922,45,Utah,0.111370339989662,0.335218220949173,0.464319676160812,0.275619804859161
1922,46,Vermont,0.167455017566681,0.421357363462448,0.595213353633881,0.461947500705719
1922,47,Virginia,0.140925586223602,0.384144604206085,0.541826367378235,0.365502685308456
1922,48,Washington,0.109601847827435,0.338341593742371,0.469388455152512,0.263737857341766
1922,49,West Virginia,0.151478916406631,0.394459277391434,0.548797190189362,0.395469129085541
1922,50,Wisconsin,0.162861615419388,0.412249833345413,0.583982884883881,0.422764539718628
1922,51,Wyoming,0.109510771930218,0.339329034090042,0.454711377620697,0.251077204942703
1923,0,United States,0.173317894339561,0.419221699237823,0.587453544139862,0.500120103359222
1923,1,Alabama,0.143008381128311,0.382722318172455,0.532097041606903,0.394433617591858
1923,3,Arizona,0.0958607494831085,0.316791743040085,0.434889197349548,0.224318876862526
1923,4,Arkansas,0.137772426009178,0.379091650247574,0.527770698070526,0.35036626458168
1923,5,California,0.163626074790955,0.414620131254196,0.582433044910431,0.439742624759674
1923,6,Colorado,0.144296824932098,0.377662926912308,0.512280642986298,0.388844400644302
1923,7,Connecticut,0.18440668284893,0.436476826667786,0.615729331970215,0.525610446929932
1923,8,Delaware,0.175405144691467,0.419100403785706,0.596239686012268,0.491918385028839
1923,9,District of Columbia,0.185926035046577,0.468911916017532,0.711643755435944,0.462835729122162
1923,10,Florida,0.173836186528206,0.420209050178528,0.583336472511292,0.486940711736679
1923,11,Georgia,0.136259064078331,0.373677939176559,0.51493364572525,0.347264260053635
1923,13,Idaho,0.0861331522464752,0.295539021492004,0.405980110168457,0.203400805592537
1923,14,Illinois,0.175997361540794,0.422855108976364,0.593546152114868,0.51248961687088
1923,15,Indiana,0.123341329395771,0.353058010339737,0.482036054134369,0.325739979743958
1923,16,Iowa,0.106608659029007,0.334314674139023,0.452387660741806,0.267260611057281
1923,17,Kansas,0.0987557098269463,0.317372262477875,0.434422641992569,0.234550014138222
1923,18,Kentucky,0.150051176548004,0.397999614477158,0.559463560581207,0.383329898118973
1923,19,Louisiana,0.141798213124275,0.385887414216995,0.535065233707428,0.369088172912598
1923,20,Maine,0.154934912919998,0.399468392133713,0.557598054409027,0.431091636419296
1923,21,Maryland,0.197552964091301,0.467084258794785,0.681697905063629,0.543180167675018
1923,22,Massachusetts,0.193402126431465,0.446908593177795,0.63507741689682,0.535461187362671
1923,23,Michigan,0.166954651474953,0.399964869022369,0.552878677845001,0.53763622045517
1923,24,Minnesota,0.15479102730751,0.405791282653809,0.574642479419708,0.419295579195023
1923,25,Mississippi,0.148534879088402,0.391188025474548,0.544899046421051,0.390683710575104
1923,26,Missouri,0.161612153053284,0.410616427659988,0.5784010887146,0.435043573379517
1923,27,Montana,0.086481086909771,0.300100386142731,0.411161571741104,0.192130133509636
1923,28,Nebraska,0.116928063333035,0.353991240262985,0.488842129707336,0.282247453927994
1923,29,Nevada,0.0838998481631279,0.304761081933975,0.431060135364532,0.185396954417229
